28	34	11	12	59	88	43	90	33	89	69	26	72	48	31	44	97	9	34	6	78	49	96	82	54	25	75	38	46	4	37	63	11	56	94	19	53	97	69	99	26	46	70	80	66	85	85	14	94	46	81	20	96	79	88	37	56	9	71	30	31	51	54	88	70	7	75	27	26	20	0	75	73	35	62	26	38	9	86	2	84	66	38	1	66	92	34	95	91	52	71	80	50	90	89	24	54	67	87	48
68	2	53	66	41	15	33	29	56	84	49	49	98	64	50	44	63	3	70	84	2	93	77	48	68	88	10	3	18	75	9	20	37	15	87	91	52	16	61	86	7	93	79	49	25	65	63	6	26	27	1	18	9	53	52	37	5	96	17	49	35	30	8	45	22	98	73	97	2	75	75	0	69	25	63	14	62	22	26	37	89	22	75	22	78	50	25	67	58	77	90	30	56	5	54	22	76	47	28	76
13	79	81	14	8	4	61	43	76	61	59	8	48	15	59	65	95	42	26	53	6	27	81	14	45	58	72	29	89	45	35	1	83	14	17	40	39	4	60	32	27	1	67	9	43	96	26	85	69	24	88	96	59	40	83	22	30	90	91	10	47	26	93	58	3	67	97	13	87	65	73	69	0	46	34	21	39	29	65	87	15	92	90	71	7	96	29	84	91	72	91	82	26	43	55	17	16	48	26	46
58	63	17	29	81	18	37	52	81	21	65	34	50	63	67	30	36	46	1	55	7	69	66	89	97	78	32	67	47	40	43	69	64	10	14	45	94	33	17	67	42	21	53	91	60	37	52	76	1	90	50	67	4	77	79	21	9	63	22	16	1	37	48	23	37	4	75	77	77	58	35	25	46	0	46	62	36	95	40	28	3	13	94	59	53	67	78	42	27	93	27	68	30	30	6	51	97	62	7	11
96	94	74	8	64	54	32	51	97	71	29	72	29	24	79	54	50	3	34	32	8	11	51	46	58	6	8	78	22	14	84	83	50	72	85	54	37	69	67	1	1	93	77	50	75	24	50	51	51	61	66	74	92	63	64	67	88	81	81	31	78	76	21	15	54	47	80	21	26	23	62	63	34	46	0	61	85	33	97	20	51	79	16	43	64	83	46	43	2	81	55	48	15	84	54	81	10	97	85	77
98	6	29	15	66	68	43	72	62	71	23	43	2	95	50	54	19	60	63	53	43	71	64	40	60	78	65	7	98	46	15	95	10	59	86	39	93	80	6	61	85	77	74	65	98	70	8	75	32	88	82	19	82	56	42	60	97	51	32	21	97	50	34	33	72	81	59	45	93	26	26	14	21	62	61	0	17	21	16	62	43	9	14	17	72	4	25	78	88	63	40	96	26	51	68	19	38	95	45	27
61	14	84	70	54	51	98	67	83	19	73	63	37	98	72	26	94	47	31	49	62	39	23	10	47	63	19	91	47	98	83	63	53	70	92	5	70	44	75	38	56	72	66	90	90	26	32	2	69	8	37	5	36	41	12	3	41	41	44	4	51	37	74	88	3	96	16	61	53	10	38	62	39	36	85	17	0	25	29	19	26	4	10	21	52	67	79	60	70	73	25	26	75	64	30	60	77	86	78	45
66	95	80	64	47	22	70	33	68	99	67	27	30	85	2	54	19	95	72	40	22	18	97	79	86	4	41	96	80	20	67	56	36	58	47	31	76	82	58	67	50	90	77	37	97	83	51	98	65	39	50	31	12	63	91	81	60	39	11	63	46	48	81	33	74	78	90	33	61	63	9	22	29	95	33	21	25	0	10	78	55	84	62	42	13	35	7	43	7	96	56	7	19	24	60	80	88	95	36	87
25	78	17	35	19	77	57	75	24	6	3	25	48	70	87	33	97	30	90	80	67	10	8	1	66	26	2	87	24	3	87	24	74	83	81	67	75	11	48	93	29	34	6	32	60	49	12	93	1	3	31	65	80	46	79	75	44	14	31	41	75	75	46	96	70	37	91	88	16	46	86	26	65	40	97	16	29	10	0	15	21	22	59	90	80	23	45	83	9	7	83	64	54	25	44	32	20	36	62	48
67	80	25	25	27	46	66	90	1	97	83	92	44	9	59	36	10	38	98	40	63	93	40	75	67	6	1	63	71	95	40	2	83	93	91	63	87	49	70	52	12	29	23	20	14	59	19	40	40	48	10	3	22	49	6	60	20	13	29	37	22	69	28	24	58	87	67	33	27	78	2	37	87	28	20	62	19	78	15	0	45	10	27	96	18	64	63	67	11	25	69	83	97	70	12	31	98	39	40	52
81	34	30	65	93	4	29	5	33	24	23	34	71	24	88	47	95	44	66	6	67	21	58	22	27	99	69	68	71	14	93	69	75	23	39	29	29	69	55	91	87	20	85	41	23	18	61	14	17	74	50	61	8	35	88	89	64	80	92	23	50	94	32	57	99	39	91	99	77	90	84	89	15	3	51	43	26	55	21	45	0	42	24	51	68	89	35	28	23	8	31	62	7	69	32	49	9	63	7	67
24	82	24	41	14	21	8	60	81	75	59	76	4	58	65	95	68	72	64	3	75	11	4	84	37	80	10	62	87	74	85	21	52	45	50	93	51	5	62	39	86	20	13	50	38	80	54	85	3	62	28	10	22	12	49	28	81	71	58	63	34	50	61	24	43	58	62	92	99	25	66	22	92	13	79	9	4	84	22	10	42	0	75	99	23	72	44	5	19	62	56	30	23	55	81	58	46	13	5	35
49	53	54	52	28	89	81	51	48	65	40	81	72	87	14	74	66	37	36	65	89	65	67	86	18	94	3	57	53	7	60	4	26	4	67	26	75	23	35	61	38	66	37	63	53	71	45	37	90	15	91	96	53	20	33	17	95	8	33	18	22	95	49	83	25	22	49	76	17	89	38	75	90	94	16	14	10	62	59	27	24	75	0	18	12	30	6	88	53	13	47	36	21	3	39	61	68	50	66	14
68	35	43	17	29	40	20	45	19	19	42	73	55	90	7	67	74	1	47	7	73	6	30	20	96	74	58	92	28	65	11	83	83	97	69	10	59	33	6	73	24	4	7	34	35	71	70	69	70	70	88	59	94	79	16	81	81	20	41	18	74	74	39	15	21	31	88	1	41	30	1	22	71	59	43	17	21	42	90	96	51	99	18	0	12	9	46	52	52	54	22	4	8	26	72	93	86	7	7	14
46	48	88	72	42	31	42	4	13	44	51	69	79	38	80	34	20	84	98	53	91	27	55	72	61	25	17	30	76	35	51	9	19	96	36	6	42	78	48	31	49	68	86	82	44	38	6	93	20	29	81	33	40	98	91	21	8	86	93	53	29	24	18	69	69	97	41	42	25	95	66	78	7	53	64	72	52	13	80	18	68	23	12	12	0	51	74	83	98	35	68	55	40	47	62	29	50	81	45	49
45	29	28	24	16	35	3	85	69	87	75	22	39	24	91	37	22	63	70	20	16	77	28	12	15	12	30	78	37	9	30	47	25	16	31	2	56	87	56	35	98	26	96	71	42	21	74	50	27	37	19	50	29	84	28	53	35	72	98	47	47	4	20	73	90	87	65	22	93	16	92	50	96	67	83	4	67	35	23	64	89	72	30	9	51	0	2	20	7	12	73	41	86	87	1	30	4	11	53	18
71	9	6	11	63	94	87	42	85	5	27	47	3	79	70	41	98	46	88	15	1	44	13	98	45	18	36	47	86	93	98	75	53	31	86	69	55	46	56	93	88	21	68	13	62	13	18	67	69	84	16	41	70	62	41	19	68	35	67	44	43	18	92	62	80	44	59	28	59	8	34	25	29	78	46	25	79	7	45	63	35	44	6	46	74	2	0	64	40	79	2	49	14	85	53	54	69	1	56	7
13	31	63	37	91	99	85	35	91	10	80	85	35	42	62	82	65	47	32	94	52	23	23	1	35	29	23	19	2	83	20	40	19	11	32	27	37	35	9	20	81	55	57	31	16	92	33	63	37	30	50	21	37	47	90	86	35	67	82	10	55	4	16	35	55	99	41	72	22	87	95	67	84	42	43	78	60	43	83	67	28	5	88	52	83	20	64	0	52	26	62	80	23	96	7	90	64	69	19	96
3	40	33	78	17	25	74	65	91	33	68	51	57	49	18	44	75	93	35	53	69	83	56	9	77	89	44	79	21	19	10	78	61	6	9	35	5	24	50	93	70	14	20	90	44	47	74	44	36	82	15	78	97	11	24	67	84	43	8	11	34	51	5	33	31	54	20	23	71	26	91	58	91	27	2	88	70	7	9	11	23	19	53	52	98	7	40	52	0	85	90	8	23	12	15	41	16	42	30	44
24	89	29	35	39	6	8	31	98	62	27	71	35	96	6	57	59	23	44	80	35	57	70	85	53	44	56	54	68	72	71	32	24	64	56	49	23	72	31	67	55	6	32	2	57	7	81	56	31	68	39	16	39	91	18	81	24	62	11	4	66	10	29	26	11	52	93	68	84	3	52	77	72	93	81	63	73	96	7	25	8	62	13	54	35	12	79	26	85	0	8	49	59	94	58	48	74	94	91	22
91	82	93	97	44	37	27	13	63	44	16	39	5	9	89	8	36	28	19	39	17	65	71	22	57	93	86	36	18	98	62	2	45	1	44	4	94	96	85	29	48	66	46	4	41	30	38	19	8	56	4	87	67	9	48	59	78	76	63	96	13	96	83	94	69	27	82	26	41	54	71	90	91	27	55	40	25	56	83	69	31	56	47	22	68	73	2	62	90	8	0	54	38	66	92	98	31	72	44	13
60	32	98	10	1	84	56	79	61	96	91	4	65	77	97	55	72	59	64	18	22	87	83	20	43	90	48	31	51	20	97	58	79	40	31	65	63	58	59	35	72	31	81	69	48	55	84	5	62	91	33	80	88	25	80	21	49	36	23	3	7	92	66	96	36	18	78	35	42	1	80	30	82	68	48	96	26	7	64	83	62	30	36	4	55	41	49	80	8	49	54	0	92	25	60	24	31	55	19	64
72	59	83	58	23	80	1	44	63	25	63	25	57	36	11	32	80	84	57	46	9	37	58	20	60	72	98	16	86	22	93	83	64	48	56	51	35	2	11	82	11	32	97	27	97	17	6	69	87	93	54	5	82	9	71	99	21	18	22	7	88	74	58	96	99	63	96	78	90	71	50	56	26	30	15	26	75	19	54	97	7	23	21	8	40	86	14	23	23	59	38	92	0	45	1	36	79	28	34	78
3	40	38	91	32	80	7	95	88	98	44	74	97	13	24	3	74	41	28	46	63	22	91	42	54	61	52	70	88	53	7	94	44	11	36	14	58	12	54	33	88	93	10	79	22	84	62	64	39	53	27	3	51	76	93	10	35	19	76	49	90	18	42	84	29	93	54	2	24	10	90	5	43	30	84	51	64	24	25	70	69	55	3	26	47	87	85	96	12	94	66	25	45	0	17	39	17	39	52	4
34	94	72	95	18	58	45	89	22	65	85	87	35	77	90	12	69	78	31	42	39	38	98	54	24	36	97	21	57	25	24	78	88	16	2	68	19	88	90	65	14	60	78	36	79	43	5	90	18	13	59	98	13	90	43	34	66	90	13	44	56	22	96	64	24	99	32	39	90	16	89	54	55	6	54	68	30	60	44	12	32	81	39	72	62	1	53	7	15	58	92	60	1	17	0	50	12	9	92	18
76	59	49	99	6	34	25	33	76	34	78	5	58	82	77	94	78	33	3	89	24	6	16	48	80	88	87	14	42	40	15	22	16	78	31	57	98	81	75	2	96	44	6	65	31	11	14	12	11	95	18	17	50	1	14	20	49	18	44	96	57	85	32	52	71	60	78	3	43	37	24	22	17	51	81	19	60	80	32	31	49	58	61	93	29	30	54	90	41	48	98	24	36	39	50	0	62	84	30	53
90	12	44	28	63	15	88	34	51	4	92	56	65	51	17	26	70	13	38	10	74	35	56	85	5	89	16	95	3	57	29	19	59	39	38	18	47	89	60	48	76	21	88	40	23	28	70	93	32	43	29	94	97	35	4	34	49	76	85	43	58	13	89	26	94	45	78	99	17	64	54	76	16	97	10	38	77	88	20	98	9	46	68	86	50	4	69	64	16	74	31	31	79	17	12	62	0	75	30	72
88	98	40	94	30	13	57	76	80	12	52	34	55	46	6	53	87	90	74	44	63	21	58	42	14	32	52	49	83	56	7	56	3	74	58	8	64	31	77	76	90	10	59	47	10	68	46	22	60	78	2	93	3	57	62	18	58	39	96	56	52	17	16	59	39	50	59	55	53	12	67	47	48	62	97	95	86	95	36	39	63	13	50	7	81	11	1	69	42	94	72	55	28	39	9	84	75	0	86	46
29	9	96	87	73	59	78	90	23	28	27	19	51	86	83	61	30	22	69	11	27	66	12	59	16	70	53	83	5	78	3	41	52	25	94	21	38	55	40	61	79	8	99	92	12	25	73	12	90	8	77	52	93	63	90	37	11	74	26	30	7	49	91	11	37	1	50	81	40	30	87	28	26	7	85	45	78	36	62	40	7	5	66	7	45	53	56	19	30	91	44	19	34	52	92	30	30	86	0	31
42	60	85	33	45	89	21	34	95	27	77	20	5	30	4	89	38	21	26	26	1	88	91	86	37	52	81	90	50	62	54	49	49	38	35	47	98	90	26	89	83	70	43	43	97	98	92	29	28	78	97	42	98	93	28	97	65	46	59	63	42	70	49	90	62	95	35	60	22	9	48	76	46	11	77	27	45	87	48	52	67	35	14	14	49	18	7	96	44	22	13	64	78	4	18	53	72	46	31	0
